
19|19|67|D|19|19|67|D|5085|1046CPFI00422363|20/11/2008 11:48:52 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|CPFI00696963|20/11/2008 11:49:07 a.m.|La Marquesa|La Marquesa|12|50.00|50.00|410|0|999|12
19|19|67|D|19|19|67|D|5422|CPFI00528309|20/11/2008 11:49:22 a.m.|La Marquesa|La Marquesa|1|25.00|25.00|410|0|999|1
19|19|67|D|19|19|67|D|164|81CPFI00417209|20/11/2008 11:49:32 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5120|296CPFI00524298|20/11/2008 11:49:34 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-169CPFI00417045|20/11/2008 11:49:35 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-1142CPFI00444057|20/11/2008 11:49:50 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|164|FR-1162CPFI00453586|20/11/2008 11:40:52 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|4916|42CPFI00303525|20/11/2008 11:40:52 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5204|CPFI00470824|20/11/2008 11:40:58 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5080|209CPFI00422397|20/11/2008 11:41:12 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5085|CPFI00470785|20/11/2008 11:41:22 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5120|CPFI00639771|20/11/2008 11:41:33 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|187|H273CPFI00422587|20/11/2008 11:41:42 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5120|18CPFI00273647|20/11/2008 11:41:51 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|2969|CPFI00641592|20/11/2008 11:42:03 a.m.|La Marquesa|La Marquesa|9|200.00|200.00|410|0|999|9
19|19|67|D|19|19|67|D|164|80CPFI00438572|20/11/2008 11:42:07 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-280CPFI00263806|20/11/2008 11:42:15 a.m.|La Marquesa|La Marquesa|12|50.00|50.00|410|0|999|12
19|19|67|D|19|19|67|D|254|CPFI00636033|20/11/2008 11:42:25 a.m.|La Marquesa|La Marquesa|9|200.00|200.00|410|0|999|9
19|19|67|D|19|19|67|D|5080|78CPFI00360135|20/11/2008 11:42:33 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5085|964CPFI00356826|20/11/2008 11:42:40 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5085|1039CPFI00422356|20/11/2008 11:43:05 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-290CPFI00263868|20/11/2008 11:43:15 a.m.|La Marquesa|La Marquesa|12|50.00|50.00|410|0|999|12
19|19|67|D|19|19|67|D|159|4155CPFI00052576|20/11/2008 11:43:23 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|164|11CPFI00438574|20/11/2008 11:43:34 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5080|72CPFI00360129|20/11/2008 11:44:40 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5120|235CPFI00273951|20/11/2008 11:44:53 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|187|5024CPFI00425057|20/11/2008 11:45:15 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5126|S/NCPFI00423177|20/11/2008 11:45:26 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5463|CPFI00344272|20/11/2008 11:45:27 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|159|4068CPFI00105878|20/11/2008 11:45:29 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|164|FR-B189CPFI00505529|20/11/2008 11:45:44 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|187|5008CPFI00425041|20/11/2008 11:46:05 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|1412|717CPFI00422696|20/11/2008 11:46:06 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|159|4732CPFI00009010|20/11/2008 11:46:11 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|187|A133CPFI00329347|20/11/2008 11:46:14 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5085|1029CPFI00422348|20/11/2008 11:46:21 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5085|969CPFI00356831|20/11/2008 11:46:35 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|4950|77CPFI00422451|20/11/2008 11:46:56 a.m.|La Marquesa|La Marquesa|1|25.00|25.00|410|0|999|1
19|19|67|D|19|19|67|D|5085|1013CPFI00356842|20/11/2008 11:47:06 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|187|A-122CPFI00110488|20/11/2008 11:47:09 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|4286|CPFI00158643|20/11/2008 11:35:04 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|5085|934CPFI00356803|20/11/2008 11:35:27 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|159|5031CPFI00322424|20/11/2008 11:35:48 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|5221|CPFI00709221|20/11/2008 11:36:12 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|187|CPFI00618323|20/11/2008 11:36:27 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5432|CPFI00340781|20/11/2008 11:36:47 a.m.|La Marquesa|La Marquesa|1|25.00|25.00|410|0|999|1
19|19|67|D|19|19|67|D|164|FR-T135CPFI00617075|20/11/2008 11:36:48 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|CPFI00520152|20/11/2008 11:37:05 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|4565|SNCPFI00671727|20/11/2008 11:37:05 a.m.|La Marquesa|La Marquesa|5|75.00|75.00|410|0|999|5
19|19|67|D|19|19|67|D|164|SNCPFI00692119|20/11/2008 11:37:16 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FRB382CPFI00692108|20/11/2008 11:37:27 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5085|936CPFI00356805|20/11/2008 11:37:33 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5080|214CPFI00422402|20/11/2008 11:37:33 a.m.|La Marquesa|La Marquesa|1|25.00|25.00|410|0|999|1
19|19|67|D|19|19|67|D|5080|CPFI00558306|20/11/2008 11:37:35 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|164|CPFI00667226|20/11/2008 11:38:12 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5080|29CPFI00360086|20/11/2008 11:38:21 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5080|98CPFI00360155|20/11/2008 11:38:27 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5120|223CPFI00577448|20/11/2008 11:38:42 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5085|922CPFI00356791|20/11/2008 11:38:55 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|159|4646CPFI00315230|20/11/2008 11:39:19 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|1952|CPFI00634144|20/11/2008 11:39:42 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5120|504CPFI00524303|20/11/2008 11:39:44 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|4259|16CPFI00398735|20/11/2008 11:40:13 a.m.|La Marquesa|La Marquesa|2|100.00|100.00|410|0|999|2
19|19|67|D|19|19|67|D|164|FR-294CPFI00263820|20/11/2008 11:40:14 a.m.|La Marquesa|La Marquesa|12|50.00|50.00|410|0|999|12
19|19|67|D|19|19|67|D|4286|CPFI00158634|20/11/2008 11:40:18 a.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|5080|STOCKCPFI00558430|20/11/2008 11:40:38 a.m.|La Marquesa|La Marquesa|1|25.00|25.00|410|0|999|1
19|19|67|D|CPFI00488026|20/11/2008 11:58:06 a.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|CPFI00491022|20/11/2008 11:58:29 a.m.|La Marquesa|La Marquesa|9|100.00|100.00|410|0|999|9
19|19|67|D|19|19|67|D|164|FR-1353CPFI00416998|20/11/2008 11:58:51 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|187|A135CPFI00329325|20/11/2008 11:58:53 a.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-197CPFI00417098|20/11/2008 12:00:13 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|3662|CPFI00356581|20/11/2008 12:00:16 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|4286|CPFI00010833|20/11/2008 12:00:50 p.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
19|19|67|D|19|19|67|D|5317|FR-33CPFI00374891|20/11/2008 12:01:02 p.m.|La Marquesa|La Marquesa|2|50.00|50.00|410|0|999|2
19|19|67|D|19|19|67|D|164|92CPFI00417243|20/11/2008 12:01:51 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5120|205CPFI00273941|20/11/2008 12:02:12 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|FR-I360CPFI00453588|20/11/2008 12:02:21 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|164|180CPFI00417206|20/11/2008 12:02:28 p.m.|La Marquesa|La Marquesa|12|100.00|100.00|410|0|999|12
19|19|67|D|19|19|67|D|5160|CPFI00423410|20/11/2008 12:02:44 p.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|5156|CPFI00324452|20/11/2008 12:03:01 p.m.|La Marquesa|La Marquesa|1|50.00|50.00|410|0|999|1
19|19|67|D|19|19|67|D|2969|T-9838CPFI00422761|20/11/2008 12:03:07 p.m.|La Marquesa|La Marquesa|9|100.00|100.00|410|0|999|9
19|19|67|D|19|19|67|D|159|4125CPFI00101403|20/11/2008 12:03:23 p.m.|La Marquesa|La Marquesa|13|100.00|100.00|410|0|999|13
